Carpeta;Nombre del archivo;Planta_Inglés;Estado_Ingles;Planta_Español;Estado_Español;Planta_Estado
Corn_sick;aug_488_RS_Rust 2734.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2485.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1832.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1826.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2491.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;efb9c96a-22d4-4217-bf2b-7c0f5d97d277___RS_NLB 4057 copy 2.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;37da66ff-ddaf-4848-a9df-f48bd43da831___RS_NLB 4214.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1615.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1601.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2308.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2446.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;b5721e14-a2cf-4010-96cf-9716630155e1___RS_NLB 3552.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1629.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;b9bfa8c8-2e32-4a0c-8ac5-aa2b57e9df73___RS_GLSp 4579 copy.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2320.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_526_RS_Rust 2534.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2452.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2322.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2450.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_301_a25e0982-60a0-4282-bedf-0512171e2fde___RS_NLB 4061 copy.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;6c9a344f-a84c-4b4f-8b0b-498fb9d39e62___RS_NLB 3926.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;c0240d98-f8f7-4e02-95a3-0723d1f61ca1___RS_GLSp 4383.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2336.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;bacc8c75-6b9e-4d50-a4f2-4c543b759b71___RS_NLB 4273.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2478.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;320c4ca9-7c67-4dcf-b588-55ff6949cded___RS_GLSp 4433.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1603.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1830.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;3b264c40-1333-4dbe-bf91-0cc2bb183167___RS_GLSp 9365.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2487.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_483_5a9feebe-b5b4-40e2-a717-1b5ea0666356___RS_NLB 3833.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;1268904c-797f-4e33-bb41-afb58f369c6b___RS_NLB 3755.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;845ece89-ec44-4727-b5f4-8df8407b6fea___RS_NLB 4039 copy.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_769_7a846f18-cdd6-42b2-ae54-91e874fec475___RS_NLB 3835 copy.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;75a77d0c-e8a1-4b09-874f-55e391175542___RS_NLB 0818.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1818.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2646.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2120.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2134.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2652.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;608bf7ea-b20e-446d-8bbd-862d91ee8e16___RS_NLB 3675.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;a690d434-444c-4e06-bb9d-6661e8c6ba89___RS_NLB 3598.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2108.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_129_3276b41a-3a52-4c98-9e4e-66eb6be6a432___RS_NLB 3884.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_427_92274867-1466-479b-81df-23eac6437781___RS_NLB 4047.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2685.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_746_aa264c7c-cdcf-4a82-aafb-65e9f076feea___RS_GLSp 4327.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_106_95b2bcb7-56f0-47e0-82d1-7328e6863de9___RS_NLB 0787.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_178_RS_Rust 2306.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_78_RS_Rust 1703.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;eebc39f9-9bb0-4509-91ae-135a4f0563f2___RS_NLB 3677.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2691.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_780_98c96eff-fa58-48bd-a2ae-3b2f2bfa7989___RS_NLB 3751.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_409_11da9571-9614-487a-8150-7c998f2b2ae8___RS_NLB 4102.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;719de1a2-172b-44fd-855c-6fa8df27e5bf___RS_GLSp 4652 copy.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_39_343bc1c5-f48d-4594-ad8c-c7e32a648723___RS_NLB 3906.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_310_714f6741-cb60-432b-91f9-ebd5a8a7ded4___RS_GLSp 7325.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2732.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;59b2c9f9-6a26-4870-aaf9-a613d960efe8___RS_NLB 3875.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_733_30f2767e-d618-41c6-ae4f-d7ddf806318b___RS_NLB 4068.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2054.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2040.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;3a29a411-e364-4a88-8c32-14051876ec60___RS_NLB 3713.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2726.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2068.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1575.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_295_RS_Rust 2275.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2097.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2083.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_150_4f3406d0-c000-40ea-91e2-0e41d69f668b___RS_GLSp 4458.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_356_bc43c710-9fa2-44a2-8420-94c71c01c2c6___RS_GLSp 7278.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;7b45e9ce-9199-4f4f-9831-ef52e7c61816___RS_NLB 3547 copy 2.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;77ae7d6f-8373-481e-b216-6fec69f06145___RS_GLSp 4622.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_54_RS_Rust 2660.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;70b19141-ad0c-4370-a809-ab561cd74053___RS_GLSp 7291.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;e11c9b3e-d9bc-48b7-8d05-c1d99ba2da52___RS_NLB 3851.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2256.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1987.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;0cf406f1-3004-4e13-87cb-e6bc02f67e51___RS_NLB 3566.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_338_165f35a9-5e03-4ec8-9167-bd346c863e41___RS_GLSp 4289 copy 3.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2530.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_452_RS_Rust 1690.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2524.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1993.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_109_ce1af083-ea99-4aeb-9f66-c3bd1ecd6be3___RS_NLB 3485.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2242.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1763.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_539_7cb45f15-0315-4cb4-88fa-c0bcef1a5a73___RS_NLB 0777.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_631_RS_Rust 2664.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;d4c4842e-417a-4cc9-8fd5-40c618ddf483___RS_GLSp 4290.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_770_7a846f18-cdd6-42b2-ae54-91e874fec475___RS_NLB 3835 copy.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2518.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;952a1717-81d6-482d-b13b-3897a420fd47___RS_NLB 3994.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1777.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1944.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_521_RS_Rust 2510.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2295.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_40_343bc1c5-f48d-4594-ad8c-c7e32a648723___RS_NLB 3906.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2281.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1788.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1950.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;27fcbe5e-c444-4516-b936-c95871a2e2c4___RS_NLB 3533 copy 2.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;dbc0dc71-c477-4d79-9c13-479bbbe783c8___RS_NLB 3931 copy.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;0b4fb93e-1a74-42ae-9227-18d900c04bd7___RS_NLB 3670.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;0b54aa70-56aa-4329-9e8d-b3c62c893f14___RS_NLB 4689.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_388_629273b6-9eaa-4084-b72b-ac856a9ef899___RS_GLSp 4636.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1979.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_726_RS_Rust 2663.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;11b9b0d7-738b-407b-8ca4-4c6500e6aebd___RS_NLB 3892.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;740b35ad-1f29-4a5d-b0db-f521992ce04c___RS_NLB 3917.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1951.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1789.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2280.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2294.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1945.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;1f494486-8d19-45a2-8e34-0562e16b1307___RS_GLSp 4456.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;ebcfe20f-f00e-49ad-a470-4b4cc40b815c___RS_NLB 3742.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2519.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1776.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_5_RS_Rust 2478.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;6f484030-13f8-4607-a036-ea329d1ef931___RS_NLB 4144.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1762.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_241_RS_Rust 1957.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_575_3fefc48b-6431-4c5c-acc7-19217866da5b___RS_GLSp 9292.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2525.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;f6b47d16-cfbc-4786-bc6d-78a2bc037a43___RS_NLB 3545.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2243.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;66abbb46-1197-46c1-984e-0141246142b8___RS_NLB 4245.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1992.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1986.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2257.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2531.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;92cfbad9-bad0-428a-b9e1-d3aa67d0c063___RS_NLB 4217.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;cd0b6059-1250-4230-bdd6-488f75143df6___RS_NLB 3596.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;db19f539-05e8-4cd8-a9bc-57fb97ce0f41___RS_NLB  4443 copy.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_586_RS_Rust 2589.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;d22ff633-ea78-4d2f-ace7-cea0035e48d9___RS_NLB 0778.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_340_165f35a9-5e03-4ec8-9167-bd346c863e41___RS_GLSp 4289 copy 3.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;c685ee7f-627d-4476-b927-7b753553081d___RS_NLB 3986.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2082.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;63762409-379e-4299-a46a-5f6db703687e___RS_GLSp 4333.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2096.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_20_RS_Rust 2017.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1574.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;ef5c7a36-4a79-419f-94e9-ad1120a68dad___RS_NLB 3932 copy.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;9ce41fa1-3d14-4b66-9a13-da488a8727d7___RS_NLB 3997.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;057c3f91-c15e-464b-b4ba-66b16dbe5149___RS_NLB 3565 copy.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;ae535bc2-e24f-437e-ba3c-661fb05c0173___RS_GLSp 4461.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2069.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;d1b2206b-39e5-4444-9ebe-223d0d78880e___RS_GLSp 4407.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_790_fa551b43-43d6-4788-8450-6a78a366b5dc___RS_GLSp 4565.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2041.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2727.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_254_RS_Rust 2379.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2733.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_710_RS_Rust 1773.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2055.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;c4eb96b2-1345-46d0-a796-161042da21df___RS_NLB 0824 copy.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_260_abd4ee1e-822b-4ff5-a8f8-2a7a27aa6584___RS_NLB 3517.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_473_98d0dbe1-2532-419e-9cc4-1ef0da68fb0e___RS_GLSp 4452.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_663_RS_Rust 1918.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_446_346e5b39-b83e-4b5f-a02b-bc01fc230842___RS_GLSp 4311.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_81_RS_Rust 1703.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;d90d1012-715f-4cf5-8e47-7fe6b73ce859___RS_NLB 3715.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;2bfff79a-08ce-4f07-a059-465326ef2ea2___RS_GLSp 4436.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2690.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2684.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;d1f9878a-eea5-4008-8a1d-b3a88e2654b8___RS_GLSp 4640.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;81194232-6686-4910-8fb3-f5e2ec369684___RS_NLB 3984.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2109.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;987a84cc-b18d-4d03-916b-41925e23767f___RS_GLSp 7297.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_284_9634137b-5b5b-49eb-875a-82da77a5bc54___RS_NLB 3697.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2135.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;d675c185-9018-4693-9bb3-d5f325cd0c2c___RS_NLB 3551.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2653.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_593_cc115c6f-75d2-4fae-b6f9-a1eaa80fb68e___RS_GLSp 9284.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;ac42d899-17ee-4807-a822-dbb105fd88eb___RS_NLB 3965.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2647.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;79d78748-a6b6-489f-813d-5bceb0e9988b___RS_NLB 3666.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2121.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;23ee1be9-789c-4499-be4b-f99c241ada2d___RS_GLSp 4633.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;a5427e24-26fc-4d4f-af7d-882b9ca2bcdc___RS_NLB 4228 copy 3.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_234_RS_Rust 2531.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1819.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_391_5cfe5cf5-bdba-44b5-8295-c5bda6e34ae3___RS_GLSp 9353 copy.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;cc16b64e-a394-4485-a7b6-9236d5601e2c___RS_NLB 3781.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2492.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_797_RS_Rust 1830.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_13_cc926ea7-7824-4f6d-8c2b-837771ffdbee___RS_NLB 4142.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1825.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_323_43587b1b-344c-4034-9420-3875c4a1f13e___RS_NLB 4023 copy.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;5b4f7b36-0ce5-491c-93bb-ac81b21b13c6___RS_NLB 3824.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;2b2f19f2-757c-47a0-a519-4cec0095a840___RS_NLB 3708.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1831.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2486.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;2e3967fd-d97c-4985-ab63-4ee8bdb6a0bb___RS_GLSp 4680 copy.jpg;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;0a62fe5a-22db-42e2-bca0-53a8dcfd8129___RS_NLB 0810.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_620_558f943a-5384-470f-a480-88b565a3c476___RS_NLB 3855.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1602.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_371_RS_Rust 2212.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1616.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2479.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;8c22c962-864b-4d20-9b94-660407f90533___RS_NLB 3619.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_497_ccb8b8c4-840f-44b4-9a6e-43109f828b8c___RS_NLB 4091.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2451.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2337.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;dd75c294-d976-4be5-8efc-889f8b00883f___RS_NLB 4030.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2323.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;2bad1ec2-1bd5-431c-919d-31247d9f32e2___RS_NLB 4180.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2445.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;5f00e4d0-e48c-4b6b-9602-022fd38cf7e7___RS_GLSp 7331.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1612.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;a3a57aa7-6785-48a8-9bb6-f2726d365f9f___RS_NLB 3686.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 1606.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;5ea1de01-683f-4080-a341-6eafb3d41bc4___RS_NLB 4154.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2469.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2441.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_224_ed3a9e57-8d8c-471c-bb5a-7ef5a205bc19___RS_NLB 3711.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2327.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2333.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;RS_Rust 2455.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;aug_788_fa551b43-43d6-4788-8450-6a78a366b5dc___RS_GLSp 4565.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
Corn_sick;4d8cfcae-64e2-49e0-964f-01f6b39a23b4___RS_NLB 3631.JPG;Corn;sick;Maíz;Enferma;Maíz_Enferma
