Carpeta;Nombre del archivo;Planta;Enfermedad Inglés;Saludable;Planta_Estado;Planta Español;Planta_Estado_Español;Nombre traducido por GPT;Nombre Coloquial en Colombia;Nombre Coloquial en TV
Potato__Early_blight;d0221e13-4d76-45e5-9cd1-7cac63833f52___RS_Early.B 7191.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;0caf6a39-3f5f-4201-a4d7-3ea35fdf1303___RS_Early.B 6762.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;67468907-b28a-4740-a9f4-ce69b93878c9___RS_Early.B 7142.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;0e6b9e09-2bcd-41e0-b001-b80a33a8a78b___RS_Early.B 8694.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;f9461507-6875-43f7-800d-502ffdb8ec05___RS_Early.B 7604.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;c42e79e4-76c0-406e-9779-6168330f4ca5___RS_Early.B 9008.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;aa0ad1ba-f08a-4376-82a1-fec51fbf6810___RS_Early.B 7478.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;e217c2fe-b0d5-45e6-a7fa-98f253444d54___RS_Early.B 7067.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;f838c192-a78c-460c-ab90-313dd5014a47___RS_Early.B 7718.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;2ec0f91e-b8a4-4aeb-9e08-8bd32b492487___RS_Early.B 7502.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;34b0f33c-be8b-4338-9334-5418a5f84f28___RS_Early.B 7532.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;04c8e6b9-7710-4cdd-b259-2d78b15d1036___RS_Early.B 7066.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;c5cb3e89-f00f-4032-80ca-eb39bead0796___RS_Early.B 8645.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;abb9a8c4-5d0f-443a-b7c9-780036ffe76c___RS_Early.B 7380.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;24a34259-1c47-4e87-ac83-5decf37b42e4___RS_Early.B 6896.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;900514b4-8768-4370-bc53-998e390644db___RS_Early.B 7788.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;e09798e4-23b1-4485-873b-605bc350f327___RS_Early.B 7320.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;8d015dcf-e4da-41b7-9d81-8d160000accf___RS_Early.B 7264.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;4b925312-1973-41cf-afdf-9090d02dd539___RS_Early.B 7913.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;4e478f6a-b8cf-425f-85e8-d80d6aaab8e1___RS_Early.B 9026.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;625f9c30-b56a-4e4e-9b34-aab8d2385d02___RS_Early.B 7226.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;d1b4cb77-db0e-42db-b1c0-25d222844241___RS_Early.B 7130.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;853f6d7a-836c-4829-ba2c-2eeada2089cc___RS_Early.B 7208.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;357426c8-5b7b-4d56-9cb0-13cfaecc219f___RS_Early.B 7326.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;70b89c8b-2850-4ec8-8da1-a4b9de5351c7___RS_Early.B 6889.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;f32a2d3d-9ac5-426c-81d1-bc279def9ba4___RS_Early.B 7636.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;e0654927-6cc0-491f-86d3-acb5ad261904___RS_Early.B 8341.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;6319585f-ed2f-4657-ae79-a23db65d0fce___RS_Early.B 7033.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;dcb9073d-df5b-4a15-aecf-1c3af587cd74___RS_Early.B 8982.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;08bbd7f1-169d-4e38-946f-8d91589b263e___RS_Early.B 7106.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;24ced43c-a862-4e3d-8300-dffd350de2c4___RS_Early.B 6957.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;46819687-0705-4628-8748-9cb356587f30___RS_Early.B 8421.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;f15637d3-829d-46f9-b45e-1e1768d6b8c9___RS_Early.B 7635.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;129b1c3a-4f7d-4c45-ae03-2a4c3eb17dd4___RS_Early.B 7413.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;94eb2aa6-7f9e-4a5a-b519-2106984e9a7d___RS_Early.B 8770.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;9ca7d203-7b7c-4f5c-911f-fc225f3c5b77___RS_Early.B 7557.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;5bdc7f1d-26cc-45b2-b77f-e98084418fd9___RS_Early.B 7486.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;d9ebe6a0-d46e-47fe-950e-938f7ce83afb___RS_Early.B 7419.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;8784362f-5fc6-4ad9-b11d-d06b272cefb5___RS_Early.B 6907.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;f2e7be26-b7d3-4e99-8630-8b1650192b02___RS_Early.B 7275.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;686938d8-5fcc-4482-850f-0e8720206046___RS_Early.B 7769.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;77725a5a-c0b8-4b7c-bc42-ac99f51428c1___RS_Early.B 7401.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;73273541-2855-4516-92c3-658703bd2d18___RS_Early.B 6814.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;0d2325ff-4e3e-44bf-9614-e5ad6c23fc16___RS_Early.B 6797.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;71ab124e-93ba-4d4e-ae53-68ac12fcb858___RS_Early.B 8129.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;a4ac4e39-1342-4b1d-806a-98789876a701___RS_Early.B 8953.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;065fc68f-88c9-4fc3-b0a6-a6f5e1072eaa___RS_Early.B 7174.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;cea35641-b4f8-49cb-bbeb-c98cfc79870e___RS_Early.B 7189.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;9e506566-6697-4444-a2f3-a3931d34bbf3___RS_Early.B 6899.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;5a7ca2a3-5bfc-47b7-9657-85a6c95a0956___RS_Early.B 7061.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;ce9d9a96-23cc-4d24-ab68-3932cba59ae2___RS_Early.B 7080.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;acb59a95-cbe4-4602-9b8a-9adbf12899af___RS_Early.B 6754.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;87c0254c-c987-4c54-adda-45c5e7346170___RS_Early.B 8848.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;a6fef9f4-0006-4faa-95ab-3aadde49b229___RS_Early.B 8783.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;31d0ecc8-045d-4a4a-ac33-431556c83e4c___RS_Early.B 8692.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;f813e04e-a4f1-4c7f-a56d-cf0829801acb___RS_Early.B 8836.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;dcdcc724-b029-4987-9d12-ccc8893ac6b4___RS_Early.B 8387.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;d9293730-8ba7-4f41-936a-eb129bde096b___RS_Early.B 8102.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;34d2260c-888c-419c-b32c-938efa379b97___RS_Early.B 8253.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;b6220993-c51f-48fa-bee9-fb5cb89cc0c4___RS_Early.B 7467.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;af79e762-c2f7-4e37-926b-ce27dbc52fc4___RS_Early.B 6858.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;945f4d4b-5e0a-4cc0-8b7c-d82854730b9d___RS_Early.B 7836.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;37d94308-8783-4657-9ca6-eaca86e1015a___RS_Early.B 7825.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;c28107c6-ea57-4044-bb6e-508d6d360cd7___RS_Early.B 7057.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;985f3b47-d5ee-45d4-a020-f43ca80fb59e___RS_Early.B 9211.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;b99ba68b-4608-4335-a292-b4249d83762d___RS_Early.B 9096.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;fb8d862d-29c3-41ab-888d-cef47286ee9a___RS_Early.B 8975.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;1769d41b-fd4c-49b1-adce-e89fee6a352e___RS_Early.B 6741.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;c630212c-205f-469d-bb8d-9a143f65ab03___RS_Early.B 9000.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;d87f93fa-f6f8-49f1-b9e1-8f196f377df8___RS_Early.B 7244.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;d59c5aa9-8d45-45db-be3e-0276e24641f5___RS_Early.B 7897.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;62490062-4c67-4caf-bec5-df1342ec2987___RS_Early.B 7946.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;89b2e456-737b-4020-b788-c3f6a4927e69___RS_Early.B 7371.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;4722a31c-987f-4fac-afa1-37479556a056___RS_Early.B 6810.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;8c1f94fb-d8e0-4607-a967-b71408dfd1ab___RS_Early.B 8723.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;454203b9-0376-4db3-92ed-047545daa7c6___RS_Early.B 6953.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;78ca2c95-f7b7-43b8-a91f-9ca12ac814e8___RS_Early.B 7137.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;cbd4ef4a-1e84-41ac-8744-b5a1c52461be___RS_Early.B 8191.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;7ea05f87-83d3-405e-84ee-f637426f4bab___RS_Early.B 6715.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;d4f3066f-adb8-401b-a27f-19a12c336ebe___RS_Early.B 8626.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;779e2b0a-0922-41bc-9393-da3750494671___RS_Early.B 8382.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;e50bd734-03b9-479b-9ca0-48ef217a2c59___RS_Early.B 7976.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;98efaa2d-7587-48e8-8c19-4f7483e395cb___RS_Early.B 6982.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;8e05b766-d0a9-4621-9bb4-d16bef411dda___RS_Early.B 7238.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;ef5b06f0-4c81-4e47-9ec3-499af1571d9e___RS_Early.B 8455.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;ab808dff-e0fc-42d0-ad9a-c4cb7f69e59b___RS_Early.B 9210.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;57bb36be-b5bc-44e0-91e5-0b1b4d31bc82___RS_Early.B 7311.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;4f71ba26-6612-427b-8dc0-4d8cc909f1fa___RS_Early.B 7122.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;b692a411-91aa-4388-b641-a6c02286840c___RS_Early.B 7784.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;c30ce1e1-5f05-4cb7-a95a-f22d3621c54f___RS_Early.B 6964.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;2771e005-3cb4-4e12-8868-80adca5ce02a___RS_Early.B 8640.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;46dc77f0-be88-4887-b1f7-82adff9aaa39___RS_Early.B 7750.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;c2cc82b8-9f74-4e40-9792-c121a89a84c0___RS_Early.B 8524.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;22d1678a-3abd-4fe6-ac13-b654e2589280___RS_Early.B 8523.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;cf761f3d-755a-42b2-83cb-729443246c6a___RS_Early.B 7319.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;3a8429cf-f8a7-4f64-a435-ec4f1ad692c7___RS_Early.B 8990.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;2a4fd894-0c4f-471b-b80b-d362a7b513f4___RS_Early.B 8038.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;c9d5a9b6-4e5c-42df-8f9b-5f57e13000df___RS_Early.B 6933.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;26d2af6a-f52e-457c-8006-fa106ad39fbe___RS_Early.B 8586.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;d2dcbc63-47c6-4a67-914b-cb1e117b58b0___RS_Early.B 7159.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;a5b278e7-448e-40ae-80c2-d286f2681d10___RS_Early.B 7900.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Potato__Early_blight;216a1a08-c4be-4fa9-b880-c260909e1dbc___RS_Early.B 6881.JPG;Potato;Early_blight;No;Potato_sick;Papa;Papa_Enferma;Tizón temprano;Quemado de la papa;Hongo
Corn__healthy;65182820-6207-4a47-b757-9b5ae02b80ef___R.S_HL 8218 copy 2.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;662b5ad2-c80d-4c4b-ba98-7075c52698ac___R.S_HL 8008 copy 2.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;363ba8b2-4b66-4caa-ae2c-df6523aa6da6___R.S_HL 8234 copy 2.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;7d8c90b7-a84f-4c35-a43f-7d199bbfb493___R.S_HL 0608 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;57625493-7f34-47eb-b7d4-591b39701edc___R.S_HL 0620 copy 3.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;e30f6f58-1ca0-44a0-bfd6-e3472122a5c7___R.S_HL 8305 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;63646c02-49e3-4a0b-b3f8-a63a9e29422c___R.S_HL 8266 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;028ed539-32f5-4540-a6af-466179837de9___R.S_HL 8212 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;74d0b40e-57a6-4467-b0d8-98b3bb0b1c16___R.S_HL 8229 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;c73b4c12-ccbf-4ba9-8dd9-aba377680518___R.S_HL 5497 copy 2.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;28ca7e31-0f73-4546-b234-98dcaa581d67___R.S_HL 7920 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;5a2800a4-15ed-43a5-864d-01d16d37ed67___R.S_HL 8219 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;0d61ead9-f316-408e-88f5-fbecdfb11c1a___R.S_HL 8324 copy 3.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;0fc63695-5bae-4313-ae41-9e9e09ce855b___R.S_HL 0620 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;0809c606-2a44-4c38-be5b-6321859d8829___R.S_HL 8137 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;0a72d779-4df2-4365-9251-1733a1a1085c___R.S_HL 7992 copy 2.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;8927572e-48ce-4933-a9f8-0a491d7b5bc2___R.S_HL 8310 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;5a92ab9e-726b-4f63-9629-736509128ae0___R.S_HL 8294 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;9faacf6a-f638-435a-8994-f1418b332199___R.S_HL 8102 copy 2.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;65deda93-1bde-4adc-a57e-b7e1b8372101___R.S_HL 0603.JPG;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;81b0d8bd-b21a-448a-8aca-a1bf971bf014___R.S_HL 8029 copy 2.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;1b875461-1cca-41b8-bc3b-34b5940f33a8___R.S_HL 8036 copy 2.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;8a51e664-e6dc-4f0e-b3ee-bcd37fac243a___R.S_HL 7953 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;61088927-8b39-475f-a426-15b4f9969871___R.S_HL 7996 copy 2.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;bda08b6c-bbd4-446c-900e-ba832f139434___R.S_HL 0613.JPG;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;a5a8e949-a121-4093-b1ca-2ef99c8824e5___R.S_HL 5526 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;1dbb4503-2025-4c04-98ac-eb8f49c51d12___R.S_HL 8221 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;84d7e6fa-a943-4513-97d7-f0e7a0480db2___R.S_HL 0631 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
Corn__healthy;8700c11f-8e1b-4107-8554-00fa3e279805___R.S_HL 7974 copy.jpg;Corn;healthy;Si;Corn_healthy;Maíz;Maíz_Saludable;Saludable;Saludable;Saludable
