Carpeta,Nombre del archivo,Planta,Condición,Saludable
cucumber-healthy,cucumber_photo_2020-06-28_00-00-32 (2).jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183416_01.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183003.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-00-42.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-13 (2).jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182914_01.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-13.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183349.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183413.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183407.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182916.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182903.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182917.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183406.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183412.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183348.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-12.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183432_01.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182254.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-00-43.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183016.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183002.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183214.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183216.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183028.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183014.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183000.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-00-49 (2).jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-00-41.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-59.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183148.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-10.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183438.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182928.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183405.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183439.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-11.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183149.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-00-40.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183001.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183015.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183044_01.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183226.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183030.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183018.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-55.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-41.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183150.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-20.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183420.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183346.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183352.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182925.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182931.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182919.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183141_01.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182930.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183353.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183421.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-21.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-40.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-54.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183019.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183031.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183030_01.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183225.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183033.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-42.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-56.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183153.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-23.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183351.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183345.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183423.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182932.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182926.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182856_01.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-01-27.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183344.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183422.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183436.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183350.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-22.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183152.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-16 (2).jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183032.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183224.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183208.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183220.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183323_01.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182857.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183022.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-53.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183142.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183331_01.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-26.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-32.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183432.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183426.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183340.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182936.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183341.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183355.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183433.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-33.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-27.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-10 (2).jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183157.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183037.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-00-44 (2).jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183023.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182856.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183223.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183035.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-50.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-44.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-00-48.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183008_01.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183141.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183155.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183104_01.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-19.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-31.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-25.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183431.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182908.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182920.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182909.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183430.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183342.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183424.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-24.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-11-30.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183154.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183140.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-00-49.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-51.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183020.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183034.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183008.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182855.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183222.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183251.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183537.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183423_01.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183133.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183331.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182952.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182953.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-00-46 (2).jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183330.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183442.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183132.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183046.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-10-16.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-00-34 (2).jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183250.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183246.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183534.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183252.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-10-28.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-10-14.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-10-00.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183044.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183050.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-09.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-51 (2).jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183028_01.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182951.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182950.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183441.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183333.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183131.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-09-08.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183051.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183045.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-10-15.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-10-29.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183535.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183253.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183247.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183257.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-10-05.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183055.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-00-28.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183135.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-02-11.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183337.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183323.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183445.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182954.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-10-33 (2).jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183322.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183444.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183450.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183110_01.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-02-10.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183108.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183054.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-10-10.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183256.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183532.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-10-06.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-10-12.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183056.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183136.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-02-12.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183320.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183334.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182957.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629182956.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183447.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183321.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183246_01.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-00-47 (2).jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-02-13.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183057.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-10-13.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_photo_2020-06-28_00-10-07.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183533.jpg,cucumber,healthy,Sí
cucumber-healthy,cucumber_IMG20200629183255.jpg,cucumber,healthy,Sí
bean-angular_leaf_spot,bean_angular_leaf_spot_val.6.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.229.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.215.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.201.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.16.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.163.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.177.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_test.16.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.188.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.189.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_test.17.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.176.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.162.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.17.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.200.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.214.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.228.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_val.7.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_val.5.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.202.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.216.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.29.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.15.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.148.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.174.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.160.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_test.15.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_test.29.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_test.28.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_test.14.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.161.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.175.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.149.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.14.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.28.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.217.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.203.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_val.4.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_val.0.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.207.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.213.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.10.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.38.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.171.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.165.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.159.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_test.38.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_test.10.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_test.11.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_test.39.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.158.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.164.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.170.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.39.jpg,bean,angular_leaf_spot,No
bean-angular_leaf_spot,bean_angular_leaf_spot_train.11.jpg,bean,angular_leaf_spot,No
